Date,avg_lat,avg_lon,avg_temp,avg_salnty,avg_O2,avg_chlorA,avg_PO4,avg_SiO3,avg_NO3
2000-01-07,32.925555555555555,-117.362,11.350888888888889,33.815111111111115,3.707045454545455,0.6503030303030304,1.425,23.115909090909092,16.075
2000-01-08,32.5099375,-118.2289375,10.2660625,33.8723,3.2650943396226415,0.2949056603773585,1.7175,30.071875,20.61875
2000-01-09,31.633636363636366,-120.00492424242424,10.563636363636364,33.74367424242424,3.813206106870229,0.21426966292134833,1.4816793893129772,26.4587786259542,17.549618320610687
2000-01-10,30.34257575757576,-122.61037878787879,11.977878787878787,33.69964393939394,4.385692307692308,0.14885057471264368,1.106076923076923,20.327692307692306,12.56230769230769
2000-01-11,30.756868686868685,-123.32979797979797,12.373333333333333,33.74644444444444,4.535510204081633,0.14272727272727273,1.0009183673469388,18.34285714285714,11.272448979591838
2000-01-12,31.915075757575757,-120.98522727272727,10.733787878787878,33.70552272727273,4.038846153846153,0.27876404494382023,1.3746923076923077,25.027692307692305,16.20692307692308
2000-01-13,32.65,-119.48,9.692258064516128,33.82370967741936,3.4012903225806452,0.2745,1.722258064516129,31.0,21.083870967741937
2000-01-14,33.19552845528455,-118.37861788617886,10.348048780487805,33.87413008130081,3.199098360655738,0.19395348837209303,1.7267213114754099,28.85983606557377,20.74426229508197
2000-01-15,33.62908396946565,-118.8930534351145,10.823053435114502,33.82729770992366,3.6086923076923076,0.38443298969072165,1.5611538461538461,25.803076923076922,18.333076923076923
2000-01-16,32.77924812030076,-120.78962406015037,10.174436090225564,33.77375187969925,3.679621212121212,0.2464367816091954,1.5929545454545455,28.952272727272724,19.439393939393938
2000-01-17,31.71810218978102,-123.34963503649637,11.77131386861314,33.67820437956204,4.502814814814815,0.15720430107526884,1.0849264705882353,19.939705882352943,12.388970588235296
2000-01-18,32.7475,-122.45977272727274,10.435681818181818,33.70694696969697,3.8905384615384615,0.27069767441860465,1.4754961832061069,26.24732824427481,17.65419847328244
2000-01-19,33.820188679245284,-120.25424528301888,10.645754716981132,33.826499999999996,3.611904761904762,0.3333734939759036,1.5846153846153848,26.887500000000003,18.90673076923077
2000-01-20,34.275840707964605,-120.6283185840708,9.961415929203541,33.90792920353982,3.091851851851852,0.7302666666666667,1.8212962962962962,32.18611111111111,21.555555555555557
